Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2020-01-02,105.52400970458984,106.65269989560596,105.1221264544245,106.45603126462852,8130800
2020-01-03,104.81430053710938,105.62661302001854,104.19865016015903,104.4551733251067,7970500
2020-01-06,104.95967102050781,105.33590329340574,104.64329328887494,104.80575841101827,6674400
2020-01-07,104.30982208251953,105.35300687226035,104.20721802035226,105.07083265398829,7583400
2020-01-08,104.75444030761719,105.54110173600188,104.31835356037263,104.48081865758535,5385100
2020-01-09,105.90026092529297,105.92591194341263,104.75447195823695,104.75447195823695,5944000
2020-01-10,106.00285339355469,106.30212609319898,105.4299590079991,105.94299885362582,3927100
2020-01-13,106.78096771240234,106.79807273817703,105.86604454313411,106.02850966971404,8409200
2020-01-14,106.6185073852539,107.05458768061742,106.43894375945908,106.58430385791358,7829700
2020-01-15,107.7044448852539,107.84125899872132,106.89213228842313,106.9348818061397,4843700
2020-01-16,107.79849243164062,108.40559032264777,107.38805665497034,107.83269595666776,6233700
2020-01-17,108.08921813964844,108.59370545093999,107.63602632994335,108.03790959075137,11315200
2020-01-21,107.81558990478516,108.26878171433404,106.7467542215813,108.08921810239443,8553100
2020-01-22,108.00371551513672,108.32009325366947,107.59328622998405,108.02082054081734,7396700
2020-01-23,107.50999450683594,108.85183107022283,106.35739828803433,106.91649630924434,11096500
2020-01-24,107.63899230957031,109.05823877290017,107.32073497388139,107.70780577065108,9508600
2020-01-27,108.11209106445312,108.71419252314693,107.3035491949954,107.3035491949954,9338400
2020-01-28,108.404541015625,109.22168622866113,108.13789701514247,108.31852745699327,6200200
2020-01-29,107.57015991210938,108.4389116586859,107.54435650934965,108.30129132316354,5271000
2020-01-30,108.33573150634766,108.43034839302751,107.01970498014566,107.33796237737923,5894400
2020-01-31,107.1917495727539,109.19589135951193,107.05412260997467,108.37014927008087,6612900
2020-02-03,107.61321258544922,108.33573439856912,107.0799179883267,107.22614826590845,6052300
2020-02-04,108.08628845214844,109.53993528813697,107.82824121799419,108.12929194956496,6512200
2020-02-05,109.0754623413086,109.29049953167466,107.8626560000994,108.30133370592218,6125400
2020-02-06,109.35930633544922,110.1764449840201,108.89482524510728,109.15287248276853,9102700
2020-02-07,108.44754028320312,109.47111268515606,108.421736874423,109.40230578254682,5915100
2020-02-10,108.52495574951172,109.09265701973781,108.17229820846718,108.77439965045225,5216100
2020-02-11,106.79605865478516,108.61096625392402,106.68423513126113,108.61096625392402,6105700
2020-02-12,106.18534851074219,106.63262948492876,105.6692606317998,106.38318558825037,6031700
2020-02-13,107.48416900634766,107.7594162977406,106.24555291387287,106.42618989603633,7159000
2020-02-14,108.49916076660156,108.50776409141629,107.33796128834668,107.76803565528657,5889100
2020-02-18,107.40676879882812,108.53356147767877,107.3723620638935,108.23251075001795,6767600
2020-02-19,107.89706420898438,108.78301639538425,107.21754589067417,107.38957302034653,4734000
2020-02-20,108.87763214111328,109.03245918115688,107.63041249564691,107.9228664879134,6094600
2020-02-21,108.98080444335938,110.15921672801528,108.3615030805746,108.49052009631406,8723900
2020-02-24,106.05633544921875,108.88621884697756,105.91870850970723,107.74222608375293,7533900
2020-02-25,104.44784545898438,106.6240203815513,103.97476110085545,105.81547859217207,8903200
2020-02-26,103.35547637939453,105.27360440635375,103.08882580592493,104.43925907347341,6894200
2020-02-27,97.62689208984375,103.14904599695052,97.56668193431136,102.46093087121105,13298900
2020-02-28,97.39464569091797,97.39464569091797,91.75206543769059,94.15188123376143,22784300
2020-03-02,102.83936309814453,103.03720016087861,96.80972622021469,97.36022079163178,12399800
2020-03-03,101.64376831054688,104.80051240265638,100.7578162169087,102.98560471867168,12510900
2020-03-04,107.08850860595703,107.25193895199466,102.87377884231617,103.11461941811048,9459300
2020-03-05,104.619873046875,105.71226545626575,103.45867373613461,104.33602899307667,9363500
2020-03-06,104.64570617675781,105.46284491193877,101.11049408312957,101.5233618322516,9817400
2020-03-09,99.82887268066406,103.2436646394832,99.02033723018357,99.14935430678187,13116500
2020-03-10,103.69091796875,103.92315520690268,98.4354094159633,102.32327826101009,11419100
2020-03-11,95.9840087890625,101.87603376999462,95.20127673360444,101.15350531023368,16456000
2020-03-12,87.5975341796875,95.97538664216192,86.87501247343121,88.59530975013283,20988000
2020-03-13,98.11717987060547,98.59886113062687,90.66829418029398,91.6058532846092,17378700
2020-03-16,93.32612609863281,99.73423074956443,86.87501139135405,87.52012286208193,17367400
2020-03-17,101.7040023803711,102.95981896566592,95.27868915593169,95.86359066054716,19451400
2020-03-18,101.02446746826172,104.50807251023522,96.41406967038908,97.21400826568004,23139200
2020-03-19,95.33027648925781,101.49754073702854,94.43572110544186,100.30193463808544,16428100
2020-03-20,88.10503387451172,94.35831219723556,87.3825055354325,93.9196410738662,19922900
